#{"t_start": 1765923561.3707242, "env_id": "LunarLander-v3"}
r,l,t
-103.567566,1000,37.902563
-92.340118,1000,38.109698
-111.549855,1000,38.316416
-121.6146,1000,38.570959
-76.389271,1000,38.805164
-67.043998,1000,39.013385
-98.147157,1000,39.220572
-58.610718,1000,39.427871
-71.828213,1000,39.644461
-47.527356,1000,39.874511
-66.941563,1000,40.084213
-73.037615,1000,40.308216
-58.70943,1000,40.489645
-65.155848,1000,40.717997
-115.211614,1000,40.963971
-132.54203,1000,41.170231
-87.020681,1000,41.376848
-112.883022,1000,41.58287
-60.701662,1000,41.790539
-75.367677,1000,41.997987
-89.393114,1000,42.26868
-97.889787,1000,42.500086
-130.558261,1000,42.726162
-126.814903,1000,42.946896
-79.413721,1000,43.211012
-85.610924,1000,43.445189
-125.414053,1000,43.679148
-62.746181,1000,43.914428
-113.96948,1000,44.136492
-84.178339,1000,44.350571
-115.299961,1000,44.561594
-48.790361,1000,44.776555
-50.07156,1000,44.997573
-49.330069,1000,45.2086
-40.095337,1000,45.389689
-8.184049,1000,45.634319
-56.914507,1000,45.84269
-30.973775,1000,46.055453
-74.483755,1000,46.263521
-68.563908,1000,46.473057
-41.68872,1000,46.681623
-55.048122,1000,46.890616
-98.053581,1000,47.109472
-70.512372,1000,47.321098
-36.168629,1000,47.52896
-92.168607,1000,47.766783
-44.85646,1000,47.97206
-59.092832,1000,48.179895
-104.27801,1000,48.387283
-64.662067,1000,48.596393
-82.729047,1000,48.803937
-103.298117,1000,49.009428
-90.599366,1000,49.218657
-65.258618,1000,49.429305
-69.91215,1000,49.67188
-38.844657,1000,49.852647
-48.389284,1000,50.061662
-49.327349,1000,50.26647
-100.585539,1000,50.475006
-82.249978,1000,50.680671
-97.372391,1000,50.886105
-106.655518,1000,51.095973
-50.301876,1000,51.30377
-139.002098,1000,51.511466
-98.200757,1000,51.71986
-92.934784,1000,51.92892
-124.372473,1000,52.138588
-110.505832,1000,52.345027
-172.884379,819,52.524448
-95.589959,1000,52.740175
-78.393946,1000,52.961369
-68.485212,1000,53.17345
-62.722274,1000,53.397275
