#{"t_start": 1765923366.101408, "env_id": "LunarLander-v3"}
r,l,t
-159.573364,98,18.182161
-99.197229,72,18.193646
-89.465147,72,18.204651
-78.75974,87,18.218188
-100.217054,64,18.228094
-143.189281,97,18.242892
-138.065634,93,18.289747
-217.594515,117,18.308646
-147.912629,99,18.324144
-137.680652,97,18.339509
-105.879509,98,18.355471
-140.113331,136,18.377244
-144.576634,84,18.390221
-116.582207,81,18.403238
-64.063414,76,18.415625
-142.047755,69,18.426826
-101.328109,65,18.436818
-139.462397,73,18.481869
-110.500127,94,18.49673
-99.4009,67,18.507151
-130.676281,97,18.522018
-170.963792,100,18.53758
-128.795403,86,18.551029
-281.076631,134,18.571446
-110.051267,75,18.583094
