#{"t_start": 1765923774.862907, "env_id": "LunarLander-v3"}
r,l,t
-62.065004,1000,28.078739
-45.227898,1000,28.268355
-88.482163,1000,28.458551
-102.51459,1000,28.64744
-73.870928,1000,28.837101
-103.073862,1000,29.026935
-86.265723,1000,29.21634
-99.868679,1000,29.406379
-77.777323,1000,29.595684
-91.350918,1000,29.785018
-68.026941,1000,29.95606
-91.314531,1000,30.145227
-81.792047,1000,30.334695
-118.051043,1000,30.523803
-143.874778,1000,30.713355
-130.977198,1000,30.905229
-103.174261,1000,31.095748
-114.26539,1000,31.31201
-131.970724,1000,31.501558
-128.985799,1000,31.691334
-105.317239,1000,31.880699
-94.188917,1000,32.078854
-93.92475,1000,32.271993
-119.794567,1000,32.477312
-117.164823,1000,32.669467
-117.075006,1000,32.861703
-132.447828,1000,33.05117
-55.163406,1000,33.241747
-77.473862,1000,33.432124
-151.245602,1000,33.623937
-73.422975,1000,33.815038
-76.404697,1000,34.005004
-124.173553,1000,34.177744
-104.268802,1000,34.368514
-123.697565,1000,34.558816
-118.031243,1000,34.748462
-105.168852,1000,34.969292
-108.098775,1000,35.15796
-163.826981,623,35.271487
-131.068056,1000,35.461707
-192.122417,781,35.626105
-94.53319,1000,35.821674
-53.131002,1000,36.014111
-84.271221,1000,36.212046
-85.751212,1000,36.403914
-87.384639,1000,36.59727
-109.027084,1000,36.789744
-92.349331,1000,36.981863
-112.008541,1000,37.212343
-115.169507,1000,37.387934
-72.257735,176,37.434528
-41.335979,1000,37.630498
-129.787655,394,37.709982
-85.305741,1000,37.901065
-109.535124,243,37.938944
-143.18208,1000,38.130372
-117.117109,1000,38.32113
-111.462219,1000,38.512531
-117.437,1000,38.706432
-37.185853,1000,38.898366
-103.56214,1000,39.087105
-40.636102,1000,39.27718
-80.840775,1000,39.498333
-47.812725,1000,39.687345
-43.067485,1000,39.876386
-33.548586,1000,40.049291
-26.672327,1000,40.24449
-39.456004,1000,40.489223
-41.682654,1000,40.701246
-82.921491,1000,40.893809
-66.894548,1000,41.099402
-53.538381,1000,41.295446
-76.635923,1000,41.487314
-72.792382,1000,41.711981
-68.519411,1000,41.90275
-42.069738,1000,42.098218
-69.705732,1000,42.290785
-70.597127,1000,42.482957
-92.954001,1000,42.680999
-48.47145,1000,42.904805
-74.596514,1000,43.107264
-59.677167,1000,43.301429
-132.002595,716,43.430031
-56.293767,1000,43.63241
-63.106395,1000,43.864918
-74.717635,1000,44.06913
-68.235414,1000,44.274269
-80.099696,1000,44.479329
-92.572503,1000,44.675996
-94.622541,1000,44.866786
-134.784906,1000,45.056388
-71.070382,1000,45.246311
-108.179349,1000,45.440655
-134.296199,434,45.526501
-44.500363,1000,45.697741
-51.461357,1000,45.917724
-47.176506,1000,46.107642
-39.004986,1000,46.299464
-93.168956,1000,46.491792
-56.247048,1000,46.68211
-65.022991,1000,46.87246
-108.330915,1000,47.089189
-75.092686,1000,47.282137
-82.263553,1000,47.478027
-94.150633,1000,47.681796
-95.827877,1000,47.908422
-68.820918,1000,48.098481
-132.847264,1000,48.289018
-140.626934,1000,48.479664
-69.320683,1000,48.670133
-73.972991,1000,48.86005
-98.552068,1000,49.055378
-92.073189,1000,49.249168
-121.049445,1000,49.441071
-137.794376,1000,49.63219
-116.532478,1000,49.803302
-68.78545,1000,50.026824
-156.735924,609,50.156752
-88.295618,148,50.17963
-69.99788,1000,50.369399
-81.900913,187,50.39872
-94.637524,1000,50.589113
-100.586002,1000,50.781334
-67.412224,1000,50.974124
-99.739156,1000,51.164609
-124.411241,1000,51.359594
-116.734325,1000,51.549841
-110.971291,1000,51.741463
-103.601546,1000,51.963435
-84.612523,1000,52.153504
-99.124655,1000,52.343596
-87.545411,1000,52.542722
-115.984782,1000,52.737853
-98.099203,1000,52.951323
-86.027473,1000,53.146306
-130.484437,579,53.256607
-113.001706,1000,53.456095
-111.756684,1000,53.647061
-107.855577,1000,53.837465
-112.986253,1000,54.058413
-78.363377,1000,54.230252
-89.568985,1000,54.420788
-89.459653,1000,54.610232
-105.864458,1000,54.807566
-107.133657,1000,54.996896
-121.250353,1000,55.186904
-92.340096,1000,55.377656
-111.619366,1000,55.570884
-82.870369,1000,55.764173
-83.306262,1000,55.989003
-65.182676,1000,56.200136
-109.136708,1000,56.395513
-82.353743,1000,56.584675
-77.890322,1000,56.775568
-47.743015,1000,56.965639
-68.137579,1000,57.154659
-103.362352,1000,57.348617
-75.955189,1000,57.549099
-44.090757,1000,57.749025
-75.242773,1000,57.974746
-51.48417,1000,58.167695
-106.024869,1000,58.343965
-79.975559,1000,58.533864
-90.446291,1000,58.725097
-78.232938,1000,58.919384
-71.606975,1000,59.108749
-83.791061,1000,59.364242
-53.496548,1000,59.556248
-66.70636,1000,59.746785
-85.797039,1000,59.968599
-111.752403,1000,60.16178
-100.882343,1000,60.358237
-89.14299,212,60.391501
-94.364222,1000,60.58221
-161.401217,806,60.752349
-60.709842,1000,60.945469
-94.757406,1000,61.136053
-46.475735,1000,61.329378
-101.958264,1000,61.519946
-60.436143,1000,61.709013
-104.384289,510,61.805727
-97.851,398,61.86902
-70.262229,1000,62.102769
-68.988481,1000,62.3016
-102.336823,446,62.39215
-70.544059,1000,62.589106
-91.284735,224,62.643821
-81.388014,1000,62.83967
-77.94361,1000,63.033641
-78.215198,1000,63.225488
-43.090626,1000,63.405947
-85.481795,1000,63.600687
-41.414483,1000,63.820822
-93.982385,1000,64.009562
-133.062134,515,64.106624
-92.658902,367,64.180931
-83.554873,1000,64.369984
-60.313898,1000,64.558352
-78.7267,244,64.596466
-117.50143,1000,64.788957
-91.821367,1000,64.984043
-44.55055,1000,65.209981
-119.00194,1000,65.407265
-102.257875,1000,65.597308
-39.50772,1000,65.790262
-179.4631,504,65.895031
-93.981814,1000,66.087617
-45.463674,1000,66.279296
-64.378961,1000,66.469158
-80.502011,1000,66.662308
-90.303816,1000,66.866766
-242.901031,925,67.084396
-65.89605,1000,67.273902
-204.879583,880,67.426722
-71.909609,1000,67.619283
-126.703027,1000,67.812312
-64.123665,1000,68.002218
-82.849843,1000,68.198924
-86.763074,1000,68.388232
-84.323697,1000,68.581021
-95.002936,273,68.640363
-96.038555,1000,68.830059
-57.89468,1000,69.019962
-118.192522,1000,69.223294
-101.049084,1000,69.412981
-98.484752,432,69.497021
-78.974361,1000,69.685242
-107.486377,320,69.752131
-201.422213,933,69.930024
-58.87901,1000,70.11876
-104.125374,418,70.182765
-87.064595,1000,70.371741
-84.666656,1000,70.560397
