#{"t_start": 1765922930.988972, "env_id": "LunarLander-v3"}
r,l,t
-94.866249,322,13.653287
-130.681722,231,13.703547
16.715039,248,13.741498
31.908106,221,13.789425
-35.032114,174,13.842853
3.937751,126,13.866744
-22.437927,173,13.893546
9.397437,177,13.937411
4.690358,239,13.973837
191.693575,398,14.050703
63.376344,195,14.081898
-81.929136,540,14.181235
-73.234521,417,14.262162
99.952682,963,14.442074
125.46979,809,14.604012
-24.203377,259,14.644988
225.409274,419,14.726166
-27.745088,1000,14.909259
-19.832826,1000,15.093428
184.221693,858,15.256966
-20.804973,288,15.300744
160.451615,704,15.445427
-50.936396,1000,15.677153
-152.357811,719,15.826564
11.37143,286,15.871011
-102.981383,1000,16.055216
-185.47854,730,16.206876
-123.646933,1000,16.392521
7.20218,242,16.430271
117.026769,791,16.58398
-165.87752,805,16.725622
-18.478929,1000,16.907
167.122749,626,17.033771
187.436562,623,17.147077
166.302082,461,17.235065
-151.451537,594,17.343349
100.198355,723,17.470723
-27.806405,1000,17.654903
44.542061,175,17.681847
172.609795,778,17.829398
195.394143,675,17.948248
-44.418116,225,17.997397
9.791154,235,18.032834
18.589144,156,18.071058
221.549481,598,18.17884
224.493372,300,18.224962
23.449408,237,18.275617
232.204083,520,18.370919
13.230564,214,18.403066
163.309315,694,18.539345
-18.061754,396,18.599063
-58.699953,555,18.696944
-120.577983,859,18.858791
